"instant_m","pinks","pink_abundance","releases","basin","region","stock","stock_name","origin","year_code","year","stock_lab","npgo","sog_seals","ps_seals","juan_seals","coast_seals","salish_herring","max_temp","precip","sst","sst_arc","salish_seals","releases_x_pinks","releases_x_pink_ab"
1.50868800933396,"0",0,0.0281553958236329,"PS","8","DES","Deschutes","W","14",1985,"Deschutes",0.16,14330.13492,8957.328203,1970.640001,8.2568305229383,10.6482067386401,13.94456522,120,0.175652173913043,-0.218204901,10.136902299023,0,0
1.40283032975999,"1",5.93595480387523,0.277180077534714,"PS","8","DES","Deschutes","W","15",1986,"Deschutes",-0.9,15991.89543,9045.868491,1298.97,7.9146798192784,10.9579912015782,14.75978261,146.8,0.155652173913044,0.053768348,10.1787199706842,0.277180077534714,1.64532841278069
1.44307637521888,"0",0,0.245715343425155,"PS","8","DES","Deschutes","W","16",1987,"Deschutes",0.58,19232.75625,9608.363973,1554.48,8.4974230433886,10.9343383541094,16.2923913,267.3,0.185652173913043,-0.276376541,10.3220531474134,0,0
2.39689577246529,"1",6.26995635156381,0.44791282681001,"PS","8","DES","Deschutes","W","17",1988,"Deschutes",0.96,21605.2007,11765.406,2322.54,8.47901308195908,10.5447359923049,14.6673913,253.3,-0.0243478260869558,-0.220489463,10.4827139801516,0.44791282681001,2.80839387340433
1.96325978739043,"0",0,0.437792535257131,"PS","8","DES","Deschutes","W","18",1989,"Deschutes",0.97,24876.63734,11663.32035,2145.060001,8.63239690347567,11.2853973153382,15.225,289.3,0.105652173913043,0.174606448,10.5632076642925,0,0
2.91139112512024,"1",6.16103374739142,0.819455016213951,"PS","8","DES","Deschutes","W","19",1990,"Deschutes",0.21,28718.0137,11781.95705,1747.26,8.57999312590002,11.3216196705048,15.19891304,180.6,0.705652173913045,0.357316227,10.6512940862585,0.819455016213951,5.04869000936334
2.19193857290698,"0",0,0.303575892272708,"PS","8","DES","Deschutes","W","20",1991,"Deschutes",-0.62,27530.09234,13439.52,1894.14,8.67640987432453,11.0152957246316,13.69347826,319.9,-0.134347826086955,-0.294367106,10.6657818139588,0,0
3.67300610495765,"1",6.63664819779845,0.86878662214151,"PS","8","DES","Deschutes","W","21",1992,"Deschutes",-0.26,26357.67756,13799.07,2417.4,8.76596238332942,11.4646171846761,17.82608696,150.4,0.245652173913044,0.596018105,10.6590024832518,0.86878662214151,5.76583117010685
1.89845420789902,"0",0,0.232579758835316,"PS","8","DES","Deschutes","W","22",1993,"Deschutes",-2.23,32905.28954,15938.01,3295.620001,8.59827904731374,11.5669874230688,15.86195652,310.2,0.0956521739130434,0.513727288,10.8616669650058,0,0
2.94884868765514,"1",6.24552022448839,0.302948025568758,"PS","8","DES","Deschutes","W","23",1994,"Deschutes",-1.9,41049.55851,15114.11807,2276.639999,8.58721353431361,11.3201534923014,16.36630435,174.9,0.385652173913044,0.318088416,10.9757612830129,0.302948025568758,1.8920680206585
